,label
2238062,4213
3673681,4213
3789792,433
2481387,4123
1810181,433
3599750,4231t
1816085,451
2630021,523
3360325,352
3725061,532
3332574,523
4316102,5212
1946034,442
4079015,3421
2644707,361
3652248,3421
1855285,532
3797598,442
3583362,343
3447605,532
4273644,4321
4378555,352
1531054,4312
3446544,523
3038666,3412
3957179,532
2805169,3421
2439822,433
1900077,523
1738149,415
2926952,523
3151798,4411
2322301,4231t
3492676,352
1941249,442
3485574,4213
3141533,352
2506081,343
2310734,5212
3282598,4312
3212424,4321
3220976,5212
3645940,451
2259162,4123
2768842,532
2611669,361
2468574,361
2829914,433
3111037,3421
4181120,4141
2501090,343
2803045,433
4311800,5212
4184025,4141
3029086,3412
3913057,523
3252606,5212
3584297,442
1927681,4141
1563731,523
4353620,352
3946616,4213
4146332,4123
1480051,343
3139368,4321
3756504,343
4096216,4321
3551757,532
2179705,3412
3741683,433
3161466,4213
1503135,451
3677389,415
2886155,4141
2615034,352
1940613,4213a
4091982,3421
2901928,5212
3747479,4141
4293442,4312
2741385,415
2439898,433
3853849,4411
1800375,343
2622442,451
2607727,415
3946448,4213
1927140,442
1482681,343
2114329,3421
3220465,4213
1795378,415
3537926,361
4229540,4411
4251287,4231t
3243779,4213a
3614789,433
2155106,4213
3216988,4213
3226968,4213a
4197476,4231t
2063846,532
3121482,4213
3973929,5212
2167714,3412
2072404,523
4232390,4213
2427341,343
1748499,343
2029095,532
2691645,361
4013738,4141
1513749,451
2373471,4312
4170008,4123
2723635,415
2851703,5212
4051458,3412
2277710,4213
4303005,4411
4267865,5212
1890508,433
1763124,415
2534215,442
2136021,361
3687736,4231t
1892827,442
2821205,433
2829833,4231t
2207944,4231t
2505994,4312
2850997,5212
3428121,451
3550777,532
3678611,415
2587613,4312
2926889,4141
4161918,5212
2269490,4123
3807183,442
2876866,442
1532284,4312
3156406,4123
1944803,442
2609337,415
1997860,523
4088557,3421
1908257,3412
4245226,4213a
3586363,361
2608285,415
3578709,361
2970530,3412
1892155,442
2985116,532
2876415,3412
2241799,4213a
4224154,4213
3772829,433
2121130,532
1684187,4213
4187157,4141
3722671,433
2816890,433
3489503,4213a
2257100,4312
2155198,4213
4076702,4123
2729432,415
2939633,352
3863741,5212
1692773,442
4323516,4231t
2554253,3412
2602904,5212
1566261,3421
3623630,442
3981711,532
2069214,5212
4325111,343
2994136,532
3179086,4141
2231471,5212
3548213,532
2614622,433
3745133,4141
3629415,451
1739480,523
4016976,415
4254878,4213a
1798240,523
2983995,532
4233371,4231t
2966821,5212
2349921,4213a
2411642,4411
1887734,433
4352941,433
3468984,352
3292212,4321
2961239,523
3943409,4213
2396302,4312
4204694,4312
3143478,4123
4313716,5212
2193921,4141
3923739,532
1986833,4312
2792873,433
1702812,361
2670356,352
1922051,442
2534895,442
4203577,5212
3031134,4123
2370848,5212
2299582,4321
2273292,4123
4106899,3421
1723210,415
3173668,4141
3887464,343
2718043,532
1748189,343
3838706,4213
1943706,4231t
3650800,415
3380154,451
4172071,4141
4079223,3421
2268088,4411
3837799,442
3560160,361
2860695,523
4014368,4141
4013378,4141
2232683,5212
3932800,4141
2688173,4411
3752000,4213
2950669,523
1725801,415
1766732,4141
4033205,3412
3758790,343
2085193,4141
2697554,415
1559198,523
2151587,3412
2995304,532
2207284,4231t
3479351,4141
3821123,3421
4154664,4411
1747171,343
3641929,532
1688309,361
1897572,442
2089188,4411
2727268,415
3064904,3412
2901044,5212
3148821,4123
3842477,4213a
3638433,532
3018832,532
3237232,4213a
1642251,532
3116358,4123
3716855,451
1705873,361
2054021,532
3017874,532
3219058,5212
3996776,4123
2858120,451
2405141,5212
2804683,3421
2699279,433
4086738,4213
4147558,4123
3792728,451
1517128,451
3732779,433
3889980,4321
3290825,4321
3105465,4411
1558174,523
1985563,523
3182630,4411
1749447,343
1727420,442
2792897,433
2449927,343
2498217,4231t
3139560,4321
1784391,4312
3279676,4411
1926777,4141
3546350,523
2980877,532
4357766,442
3484682,4213
2350511,4213a
1868408,433
1875923,4321
4247791,4213a
2461164,532
1674205,451
2443383,442
2758853,415
3306844,4411
4014323,361
3065433,4321
2021319,4123
2735617,4141
3528478,343
3553262,3412
3950883,4213a
1819929,433
2582347,4213a
3496938,352
4000705,4141
1970407,4213
2741293,415
1982076,4231t
4019020,415
3155094,4123
1624700,5212
3667790,4141
3513768,361
1532914,4312
2767426,415
2887015,4141
3988593,4141
3756252,343
2101188,361
1541464,4321
4226222,4411
2968282,523
3239976,4411
4235927,4231t
4336698,361
1488582,532
4171709,4141
3031260,4123
3100096,3421
2262239,4321
3242847,4213a
3300565,361
1959074,442
1991676,4321
3550607,532
2185020,3412
2629285,523
3586500,4321
2576564,4213
1550209,4411
1925377,4141
2443439,442
2258962,4123
2584900,4231t
3208140,4213
2839835,4321
3438326,451
3493605,352
2729509,3421
2618117,442
3229809,4213a
2423481,5212
2509618,343
4248253,4213a
2653027,361
4017626,415
3901968,4231t
1734387,451
1729811,415
2980613,532
2176701,4321
2408766,4411
4025303,3412
3960901,4411
3473696,415
2928770,523
1840715,433
2357895,4213a
3960500,532
2133543,361
2728118,415
2130708,4141
1512187,451
2984303,4213
3078429,3421
2192038,3421
2121302,532
3937991,532
2852547,5212
2639795,3412
3445436,523
2483377,4123
1583371,442
4251174,4411
4378068,3412
1988129,4312
1650573,3421
1783664,415
3592644,361
3395625,451
2208933,343
1661159,4141
4308420,4411
3368931,523
2919790,4123
1727470,442
1852207,433
4238016,4312
4323610,4231t
3547943,532
4125306,3421
3883373,4141
2175579,4321
3082891,4213
3731372,3412
2401066,4411
3344317,361
1766568,4141
1884304,4411
3372084,451
2553763,3412
2927239,4141
3044998,352
3512675,352
2206535,4213a
1614613,442
4139847,4123
3080738,3421
2831182,433
4230879,4231t
4279792,4231t
1840879,433
3614227,433
2424733,5212
1887795,5212
3836182,442
2987265,4213
2188030,3412
3137241,4312
1867037,4231t
2978749,532
2624567,361
2685958,361
2646097,4123
3951377,4213a
3527037,433
2069084,5212
2992092,4213a
3456802,3412
2398408,4411
2922433,523
1757562,3421
2891535,451
1781279,4312
3254141,4312
1493245,451
2923884,4123
2710989,415
2903468,5212
1886268,433
3627662,415
3785516,5212
4136642,4123
2351121,4213a
2072334,523
2184593,5212
1935952,442
2344762,4213a
3889299,523
3782165,433
2939446,4213
2530047,352
3789723,4312
3665188,4141
2057127,532
2508292,343
1516933,4213
2938658,523
1706780,4321
3573483,4213
2081846,4123
2195859,4141
3694346,415
2337012,5212
3401771,4213
4326613,343
1799193,343
3066497,3412
1565593,3421
1773886,415
3745529,4141
4354080,352
2865667,523
3213710,4321
3792993,442
3979049,532
3055708,3412
3440841,451
2288892,4231t
3449730,523
3258509,4231t
2391533,4321
2198312,4213
3653158,3421
2186037,5212
2290557,4141
1779013,415
2957549,4321
4316603,4231t
2600689,4411
1960805,4411
4345334,415
4101974,3421
2939648,4213
2327014,4312
3094791,3421
2866196,532
1913890,3412
3309540,433
2666867,451
3323575,361
3462096,523
3538744,361
3653245,415
3620490,442
2224574,4411
1836725,3421
2194275,4141
4317654,5212
2034354,4213
1994083,523
1672971,4213a
2599398,352
2767520,532
2519466,415
3412068,451
3548913,532
2843985,4321
4350707,433
3649435,3412
2038972,532
3782033,433
1605682,442
1666786,4213
4293611,4321
2631824,532
1792555,4411
4367373,352
2444588,343
3919773,3412
2972710,3412
3942178,532
1563003,523
2860822,442
3332607,361
2548977,352
2708872,415
3513898,361
2564764,433
1681597,4213
2698340,415
2824631,3412
3260066,4321
2510477,343
3532458,442
2928916,523
3856273,4411
2555773,352
4006550,352
3733432,3412
1615461,442
2184663,5212
3845063,4213a
3898593,4411
3050938,4213a
2215474,4312
2866063,523
4278429,4411
1906186,442
3321254,442
1504588,3421
3794758,451
2562197,4123
2474980,352
1978014,343
4094452,3421
1530364,451
2873324,442
4018135,4321
1477379,352
3189660,4141
3066491,3412
2859416,451
4098895,343
2519396,415
3984955,4141
3319832,442
3952935,4213a
3366051,343
1802457,5212
4188405,4411
2456937,343
3917860,532
2417919,343
1566876,523
4015822,415
3451474,3412
1491685,451
3459016,523
4089300,4213
3843929,4213a
2317785,4213
3200604,4213
4321703,4312
2781920,442
2336415,4321
2549433,352
2023403,4123
2861600,442
3884896,343
2615465,442
1514394,4141
3014611,4411
3349278,361
1930283,442
4194787,4141
3914921,523
1670380,451
4190683,4411
1845151,4141
1651486,451
1836887,3421
2454726,343
3668094,4141
4345966,415
4095087,4213a
3090421,4312
3323906,361
4261984,343
3624151,415
3669050,415
3246433,5212
3405788,451
1865159,4231t
3591474,361
1646854,3412
3016250,532
2674783,361
1965075,442
2205372,3421
2538700,451
3932595,532
4066503,3412
3098768,3421
2430125,343
2110115,352
3052465,4231t
3959841,532
1820917,433
4271624,4312
3081073,4213
2040455,4213a
2611147,361
1707905,361
3901788,4231t
1982048,4231t
3227979,4231t
2815694,433
2224533,3421
3880970,4213a
3931011,4123
1842789,433
2010323,3412
2357261,4213a
2507538,343
3932593,532
1604636,4231t
3017774,532
4044999,3412
4093583,4213a
3903591,523
2741143,415
3355436,4123
2065271,4411
2052610,532
2802932,3412
3411835,4321
3725088,433
2974471,3421
4280337,4321
1570860,4123
3989440,523
3254407,4312
2932867,523
3039516,4213
2093605,415
4374180,352
4309788,4411
4369023,352
3771406,4411
3527002,343
3256642,4231t
3255243,4312
2377538,4321
4377854,3412
2262821,4321
2842586,433
2716723,532
2180870,4411
2222424,3421
2532216,352
2658746,361
3872372,4312
2957553,4321
2308006,5212
4173970,4213
3671646,415
2489019,4213
3319859,361
4244343,4321
2785959,451
4296644,4411
3210404,4321
2847543,433
2696362,5212
3486468,4213
2730082,4123
3580624,343
4375586,352
2142492,415
3972885,5212
3961822,532
4121465,3421
3963620,532
3884716,343
3777922,433
3550886,361
2368241,4213a
3342549,361
2538913,352
2189942,4123
2844778,4411
1955701,442
3265241,4411
2818045,433
3390227,4123
4014673,361
2553597,3412
2037163,343
2727877,3421
3436657,5212
3607339,5212
2536383,352
3506975,5212
1728436,442
3582113,442
2067752,5212
3649697,3412
3811401,3412
2518903,5212
4368936,523
3111425,3421
3873357,4213
1695678,4231t
3028729,3421
1807797,433
1746827,343
3849834,4321
3729741,433
1678712,4231t
3821584,442
2464958,343
3071551,5212
3808149,442
4343864,352
4356350,442
2555332,3421
2376151,4312
2043471,532
3454113,523
1837182,433
3199798,4213
1983397,523
1620196,442
4207761,4141
1619711,4411
2261946,4123
2927355,4141
2993470,4213a
1975679,523
2206965,4213a
2299198,4321
2619155,442
1544912,451
3216831,4411
2768725,352
2340527,4213
2562860,352
1905401,3412
2636394,361
3578040,4213a
3850465,442
3913970,4312
3409367,451
3868770,4312
1550529,451
3394433,451
3555116,3412
1908867,3412
4323599,4312
1483009,523
3394877,451
2895725,4411
1542671,451
3068243,3412
3439780,4312
1696273,361
2317409,4213
2035929,343
2702205,415
4063102,3412
2192047,4141
2600581,4411
3352224,4123
3047010,4213a
2256345,343
2907236,523
2048952,532
4367600,523
4234927,4231t
1658090,451
3030242,3412
2636192,532
2241939,4213a
3942605,4213
4224664,4411
1892344,451
2249750,4231t
3199806,4213
2308936,5212
3852349,4411
3015453,4411
2531134,433
3008706,532
3533398,442
2358955,4213a
3972286,532
2023623,4123
2350720,4312
2258106,4312
2934096,4213
2639412,361
2731563,415
2317221,4213
3121402,4213
1857833,532
3775516,4411
3705613,4312
2770215,352
2423915,5212
2350037,4213a
2741172,4213
2507214,343
4073576,3412
3525648,343
3461454,523
1482771,343
1959312,442
3937028,4141
2320084,4213a
2508089,4321
1806589,5212
2464471,3412
2761187,415
1529701,4231t
1761705,4123
3106653,4411
1483496,451
2902375,451
2515375,5212
4208123,4141
4100572,4321
1545621,4411
1938714,442
3072815,5212
4076609,3421
2938778,523
2723557,415
3714635,433
4031928,3412
1883511,433
1553603,451
4163446,5212
1925274,442
2782697,433
2581468,352
2538599,352
1522613,451
2124345,4123
1745496,415
2963083,523
4104375,4321
4156558,4123
3845397,4213a
4064808,5212
2188193,5212
1700945,4312
3137131,4312
1611477,442
3123562,4213
2053296,532
1645934,3412
2846745,433
2962003,523
2387517,4231t
3508676,352
2131313,4231t
3056807,3412
2196487,4141
2197100,4213
2610904,433
2106817,352
4104799,4321
2995646,532
4031541,4141
3516308,361
2544834,352
2365826,343
2695347,361
3900086,4231t
3590894,361
3976993,5212
3927207,4123
1724741,415
1529933,4231t
2213082,3421
1712652,361
2864372,442
3641224,415
1513583,451
4062409,4231t
1885619,433
4236404,4312
1581118,4123
1647197,451
3864442,442
3947954,4213
2523105,352
1688793,361
1723950,415
1740872,415
2834870,4312
2602272,5212
3025017,532
1749209,343
3372334,451
3382965,3412
2414465,5212
2443070,343
2009873,3412
3222986,5212
1750330,451
3695639,5212
3200143,4213a
2274189,5212
1614560,4321
3700815,343
4286470,4321
2330114,4312
2253234,4123
3920801,3412
3359790,343
1509610,451
3083221,4213
2380900,4231t
3030434,4123
4320327,4312
3612321,361
2641141,3412
2136459,361
4263334,343
1504228,3421
4374428,352
3580169,442
3167425,4213a
2282907,4213a
2896391,4411
2971965,532
3001466,4231t
3658371,4123
2542969,523
2613682,433
2775068,415
1845744,433
1494633,3412
3251496,5212
3544247,361
3254903,4312
3341512,361
4065834,5212
2071315,4141
2127339,3421
2340107,4213
2780594,442
3764966,4213a
3385460,3421
3593947,4411
3857265,442
3373326,532
2201619,3421
3303996,4411
4080630,3421
4229609,4213
2142865,4231t
2897989,4411
2409719,4321
3847545,442
2211637,4231t
3307955,5212
3318296,442
3287162,4411
2346828,4213a
3125061,4213a
2163951,3412
1605239,4312
2427512,352
3757443,532
2383172,4231t
1817160,433
3506403,5212
4060317,4231t
3188991,5212
4174384,4213
4030894,3412
3689961,415
2771526,532
1802079,5212
4151434,4411
4336336,361
2879442,415
2248603,4123
4082696,3421
2993585,352
3584265,442
3581145,442
3936566,4141
2701657,415
3291041,4321
4174560,4213
1589250,442
3662147,4123
4054157,3412
1790448,415
2698907,433
2168559,4231t
3560072,361
4156231,4231t
3081971,4213
2197406,4213
2704827,415
1992010,4321
4030292,3412
4166598,4123
2639568,361
1812390,442
1983555,523
4297095,4231t
1777147,415
1869989,433
2925418,523
3671796,415
3684260,415
1846703,4141
1792770,415
2584700,4231t
4161156,4123
4187711,4141
1797525,343
2032467,4213
3463280,4123
2990809,352
1928202,442
3241618,4411
2889130,4321
2022446,532
2151928,4213
3962171,4411
2547627,352
3728878,433
1643892,3412
1473961,352
3614418,415
2381763,4411
1850667,433
2581945,4213a
1498315,3412
2167017,4231t
2516776,343
1993650,4321
2099627,352
3296795,5212
1876079,4321
2077912,3421
2466048,361
3267982,5212
1832208,3412
2298649,4141
4238792,4312
2339451,4213
2245730,4231t
2446347,343
2652375,361
1540867,451
2409537,4321
1863224,4213a
1583853,442
2277031,4141
3473631,343
2434877,361
4073525,4312
4236602,4312
2522010,415
4372204,352
2014759,532
2506320,4312
3524772,433
1982780,4231t
2748394,4231t
2313258,343
3720042,523
3243403,4213a
3513573,352
3966710,4231t
3975337,5212
1545615,4411
2505458,4312
3491554,352
2720679,415
3463601,523
2905217,532
3696689,5212
2525329,361
3397234,4141
3813268,442
3659781,4123
2588686,352
2881763,343
3302038,4411
2723713,415
2699917,433
2758974,4321
3480864,352
4032103,4141
3656042,3421
3386405,451
2361077,4213a
3203082,4231t
3479771,4141
3927822,532
3774319,433
4335955,343
1977289,4141
3063933,4321
1676870,4231t
3511957,352
2703866,442
3725340,433
1519663,451
3179310,4411
2454731,523
3651569,3412
2329843,4213
2886681,4141
3447430,523
2099997,352
2555678,3421
2173601,3412
3002857,532
1616478,442
2213129,4231t
2477607,343
2818486,4213
3312451,361
1908149,3412
